0.000000000000000000e+00,0.000000000000000000e+00,3.010546276544070921e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052546932300621324e-01
1.861891361229763397e+00,0.000000000000000000e+00,2.739285680061691153e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.158719978805348771e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.405687378132289834e-07,0.000000000000000000e+00,0.000000000000000000e+00,4.045719013832816676e-05,0.000000000000000000e+00,3.534653767045851921e-06,0.000000000000000000e+00,6.176975771840665581e-06,0.000000000000000000e+00,1.276532262869763679e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.814151449283128104e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.229522609715792122e-05,0.000000000000000000e+00,2.366986107929520411e-01,0.000000000000000000e+00,7.179877112768116021e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.896654421618507502e+00,1.948436391944743384e+00,0.000000000000000000e+00,7.487957963809777073e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.545372906685297087e-02,0.000000000000000000e+00,1.604781729403132795e+00,2.351501788694017603e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.089339821127473379e-01,0.000000000000000000e+00,2.095458987031023401e+00
7.168983551786624331e-02,0.000000000000000000e+00,3.685847096712801640e+00,1.194041985853808024e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.271578986808697076e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.942473394744584442e-02,0.000000000000000000e+00,1.131081429193956600e+00,1.487835539336051366e-04,0.000000000000000000e+00,1.728655786870188151e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.740076236364503981e-02
9.542883733379725619e-02,0.000000000000000000e+00,1.839528390372725530e+00,3.207960512445827694e-01,0.000000000000000000e+00,2.738202475679661907e-01,0.000000000000000000e+00,1.873122802654831609e-01,0.000000000000000000e+00,1.674792823261693764e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
