0.000000000000000000e+00,0.000000000000000000e+00,2.434182700227315532e+00,6.022646387795408188e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211603354373521691e-04,1.043979421617694620e-06,6.901441510860784057e-02
1.886779260210582176e+00,0.000000000000000000e+00,2.636848615442655142e+00,1.138299750804481689e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.112819437249946669e-07,0.000000000000000000e+00,0.000000000000000000e+00,3.010260616636254802e-06,0.000000000000000000e+00,5.877922826538620716e-07,0.000000000000000000e+00,6.970654020408971108e-07,0.000000000000000000e+00,1.118820400731568437e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.944809802740353977e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.201921059955712912e-01,0.000000000000000000e+00,2.000883795323517289e-01,2.565530246331285667e-06,7.300723202437837678e-01
3.293881325614161915e-02,0.000000000000000000e+00,2.355247043315421784e+00,1.930423536035133170e+00,0.000000000000000000e+00,6.184898330696445568e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.946933938050119495e-01,3.749708594221146107e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.846873009656054387e+00,2.185476155842088649e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.704653917812589599e-05,1.621097333924515382e+00
3.499018181834165353e-02,0.000000000000000000e+00,2.535117202185871221e+00,6.438238844353519341e-02,0.000000000000000000e+00,1.435316050583156609e-02,0.000000000000000000e+00,4.480943198348238954e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.507001278468708849e-02,0.000000000000000000e+00,2.520488373602697951e+00,3.907106612781013601e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.347467649774762304e-06,9.428434786775692633e-02
1.212936094881645194e-01,0.000000000000000000e+00,8.363594590533817152e-01,4.744198226449536926e-01,0.000000000000000000e+00,1.026340056468051931e-01,0.000000000000000000e+00,4.140378397250418091e-02,0.000000000000000000e+00,3.156989720511917397e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
